case_id,stream,method,initial_errors,final_errors,error_reduction,clean_fact_preservation,overrepair_rate,triple_precision,triple_recall,triple_f1,exact_match,repair
government-38d8e7495369,natural,base_raw,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
government-38d8e7495369,natural,base_gate,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
finance-0599b493f8df,natural,diagnosis_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-0599b493f8df,natural,diagnosis_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-131aae4a913e,natural,diagnosis_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-131aae4a913e,natural,diagnosis_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-40192c28bd08,controlled,base_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-40192c28bd08,controlled,base_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-0cc2a07302ce,natural,shacl_context_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-0cc2a07302ce,natural,shacl_context_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
government-267561303433,natural,diagnosis_raw,2.0,4.0,-1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
government-267561303433,natural,diagnosis_gate,2.0,4.0,-1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
environment-2fdd1fa18a3a,natural,diagnosis_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-2fdd1fa18a3a,natural,diagnosis_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
government-10a48db0d2e7,controlled,shacl_context_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-10a48db0d2e7,controlled,shacl_context_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-2259afc0e111,controlled,diagnosis_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-2259afc0e111,controlled,diagnosis_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-1872a3147127,natural,diagnosis_raw,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
government-1872a3147127,natural,diagnosis_gate,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
finance-48ea238a01c0,natural,base_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-48ea238a01c0,natural,base_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-3e0d22d382e3,controlled,diagnosis_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-3e0d22d382e3,controlled,diagnosis_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-3235e3648e32,natural,diagnosis_raw,7.0,2.0,0.7142857142857143,1.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,
government-3235e3648e32,natural,diagnosis_gate,7.0,1.0,0.8571428571428571,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,
government-2b05bdf976f6,natural,diagnosis_raw,7.0,14.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,
government-2b05bdf976f6,natural,diagnosis_gate,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
government-3235e3648e32,controlled,base_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-3235e3648e32,controlled,base_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-0aada7eebec8,natural,shacl_context_raw,3.0,5.0,-0.6666666666666666,0.8,0.75,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,
government-0aada7eebec8,natural,shacl_context_gate,3.0,4.0,-0.3333333333333333,0.8,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,0.0,
government-2fc4dd65e576,natural,base_raw,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,
government-2fc4dd65e576,natural,base_gate,4.0,2.0,0.5,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,
government-1b02073ace3b,natural,diagnosis_raw,4.0,2.0,0.5,1.0,0.25,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,
government-1b02073ace3b,natural,diagnosis_gate,4.0,2.0,0.5,1.0,0.25,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,
environment-0cc2a07302ce,controlled,shacl_context_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-0cc2a07302ce,controlled,shacl_context_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-4c4fd0e3970b,natural,shacl_context_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-4c4fd0e3970b,natural,shacl_context_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
government-1e0b7611abe9,controlled,diagnosis_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
government-1e0b7611abe9,controlled,diagnosis_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-39b9d6db8c9e,natural,base_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-39b9d6db8c9e,natural,base_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-1c5352baae54,natural,shacl_context_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-1c5352baae54,natural,shacl_context_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-0ece511b91b7,controlled,shacl_context_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-0ece511b91b7,controlled,shacl_context_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-31f9ee73acbf,natural,base_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-31f9ee73acbf,natural,base_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-1c5e4f114bd3,controlled,base_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-1c5e4f114bd3,controlled,base_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-1d7bb07a73aa,natural,shacl_context_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-1d7bb07a73aa,natural,shacl_context_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-2c5481123672,controlled,diagnosis_raw,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-2c5481123672,controlled,diagnosis_gate,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-4c4fd0e3970b,controlled,base_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-4c4fd0e3970b,controlled,base_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-2f5191a50246,natural,diagnosis_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-2f5191a50246,natural,diagnosis_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-37536b6f83b2,controlled,shacl_context_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-37536b6f83b2,controlled,shacl_context_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-3881a05cffa1,controlled,shacl_context_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-3881a05cffa1,controlled,shacl_context_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-114d47ef5968,natural,shacl_context_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-114d47ef5968,natural,shacl_context_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-1c5e4f114bd3,natural,base_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-1c5e4f114bd3,natural,base_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
environment-4c4fd0e3970b,controlled,diagnosis_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-4c4fd0e3970b,controlled,diagnosis_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-114d47ef5968,controlled,base_raw,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
environment-114d47ef5968,controlled,base_gate,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
finance-0258ae926423,natural,base_raw,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
finance-0258ae926423,natural,base_gate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
